Layer,NodesPerLayer,BatchSize,Epoch,Optimizer,Accuracy
1,70,512,200,Adagrad,0.5994550585746765
1,80,16,200,Adagrad,0.7697547674179077
1,80,32,200,Adagrad,0.7629427909851074
1,80,64,200,Adagrad,0.7070844769477844
1,80,128,200,Adagrad,0.6798365116119385
1,80,256,200,Adagrad,0.692098081111908
1,80,512,200,Adagrad,0.7261580228805542
1,90,16,200,Adagrad,0.7615804076194763
1,90,32,200,Adagrad,0.7465940117835999
1,90,64,200,Adagrad,0.747956395149231
1,90,128,200,Adagrad,0.7602179646492004
1,90,256,200,Adagrad,0.6416893601417542
1,90,512,200,Adagrad,0.6607629656791687
1,100,16,200,Adagrad,0.7316076159477234
1,100,32,200,Adagrad,0.752043604850769
1,100,64,200,Adagrad,0.7043596506118774
1,100,128,200,Adagrad,0.7098092436790466
1,100,256,200,Adagrad,0.6144413948059082
1,100,512,200,Adagrad,0.5912806391716003
2,30,16,200,Adagrad,0.7738419771194458
2,30,32,200,Adagrad,0.6839237213134766
2,30,64,200,Adagrad,0.6580381393432617
2,30,128,200,Adagrad,0.6825612783432007
2,30,256,200,Adagrad,0.6730245351791382
2,30,512,200,Adagrad,0.6798365116119385
2,40,16,200,Adagrad,0.7193460464477539
2,40,32,200,Adagrad,0.7057220935821533
2,40,64,200,Adagrad,0.7534059882164001
2,40,128,200,Adagrad,0.6989100575447083
2,40,256,200,Adagrad,0.5231607556343079
2,40,512,200,Adagrad,0.6948229074478149
2,50,16,200,Adagrad,0.7125340700149536
2,50,32,200,Adagrad,0.7465940117835999
2,50,64,200,Adagrad,0.7275204062461853
2,50,128,200,Adagrad,0.7084468603134155
2,50,256,200,Adagrad,0.692098081111908
2,50,512,200,Adagrad,0.6539509296417236
2,60,16,200,Adagrad,0.7370572090148926
2,60,32,200,Adagrad,0.7247956395149231
2,60,64,200,Adagrad,0.7493187785148621
2,60,128,200,Adagrad,0.720708429813385
2,60,256,200,Adagrad,0.7697547674179077
2,60,512,200,Adagrad,0.692098081111908
2,70,16,200,Adagrad,0.7411444187164307
2,70,32,200,Adagrad,0.7452316284179688
2,70,64,200,Adagrad,0.7615804076194763
2,70,128,200,Adagrad,0.7288828492164612
2,70,256,200,Adagrad,0.6989100575447083
2,70,512,200,Adagrad,0.7806539535522461
2,80,16,200,Adagrad,0.7370572090148926
2,80,32,200,Adagrad,0.7411444187164307
2,80,64,200,Adagrad,0.7152588367462158
2,80,128,200,Adagrad,0.7220708727836609
2,80,256,200,Adagrad,0.7152588367462158
2,80,512,200,Adagrad,0.7261580228805542
2,90,16,200,Adagrad,0.7343324422836304
2,90,32,200,Adagrad,0.7384195923805237
2,90,64,200,Adagrad,0.7302452325820923
2,90,128,200,Adagrad,0.7452316284179688
2,90,256,200,Adagrad,0.7629427909851074
2,90,512,200,Adagrad,0.7125340700149536
2,100,16,200,Adagrad,0.7452316284179688
2,100,32,200,Adagrad,0.7384195923805237
2,100,64,200,Adagrad,0.7670300006866455
2,100,128,200,Adagrad,0.720708429813385
2,100,256,200,Adagrad,0.7152588367462158
2,100,512,200,Adagrad,0.7561308145523071
3,30,16,200,Adagrad,0.723433256149292
3,30,32,200,Adagrad,0.6389645934104919
3,30,64,200,Adagrad,0.7370572090148926
3,30,128,200,Adagrad,0.7152588367462158
3,30,256,200,Adagrad,0.636239767074585
3,30,512,200,Adagrad,0.6008174419403076
3,40,16,200,Adagrad,0.7574931979179382
3,40,32,200,Adagrad,0.7697547674179077
3,40,64,200,Adagrad,0.7316076159477234
3,40,128,200,Adagrad,0.7193460464477539
3,40,256,200,Adagrad,0.7057220935821533
3,40,512,200,Adagrad,0.7111716866493225
3,50,16,200,Adagrad,0.7220708727836609
3,50,32,200,Adagrad,0.7574931979179382
3,50,64,200,Adagrad,0.7275204062461853
3,50,128,200,Adagrad,0.7452316284179688
3,50,256,200,Adagrad,0.7343324422836304
3,50,512,200,Adagrad,0.7343324422836304
3,60,16,200,Adagrad,0.7384195923805237
3,60,32,200,Adagrad,0.7670300006866455
3,60,64,200,Adagrad,0.720708429813385
3,60,128,200,Adagrad,0.7370572090148926
3,60,256,200,Adagrad,0.696185290813446
3,60,512,200,Adagrad,0.7602179646492004
3,70,16,200,Adagrad,0.7329699993133545
3,70,32,200,Adagrad,0.7670300006866455
3,70,64,200,Adagrad,0.7547683715820312
3,70,128,200,Adagrad,0.7316076159477234
3,70,256,200,Adagrad,0.7220708727836609
3,70,512,200,Adagrad,0.7002725005149841
3,80,16,200,Adagrad,0.7220708727836609
3,80,32,200,Adagrad,0.7329699993133545
3,80,64,200,Adagrad,0.7615804076194763
3,80,128,200,Adagrad,0.7438691854476929
3,80,256,200,Adagrad,0.7561308145523071
3,80,512,200,Adagrad,0.747956395149231
3,90,16,200,Adagrad,0.7465940117835999
3,90,32,200,Adagrad,0.7506812214851379
3,90,64,200,Adagrad,0.7343324422836304
3,90,128,200,Adagrad,0.7820163369178772
3,90,256,200,Adagrad,0.752043604850769
3,90,512,200,Adagrad,0.7506812214851379
3,100,16,200,Adagrad,0.7343324422836304
3,100,32,200,Adagrad,0.7288828492164612
3,100,64,200,Adagrad,0.7506812214851379
3,100,128,200,Adagrad,0.7111716866493225
3,100,256,200,Adagrad,0.7384195923805237
3,100,512,200,Adagrad,0.7343324422836304
1,30,16,300,Adagrad,0.6866484880447388
1,30,32,300,Adagrad,0.6049046516418457
1,30,64,300,Adagrad,0.6771117448806763
1,30,128,300,Adagrad,0.7138964533805847
1,30,256,300,Adagrad,0.6144413948059082
1,30,512,300,Adagrad,0.636239767074585
1,40,16,300,Adagrad,0.6539509296417236
1,40,32,300,Adagrad,0.6839237213134766
1,40,64,300,Adagrad,0.5885558724403381
1,40,128,300,Adagrad,0.401907354593277
1,40,256,300,Adagrad,0.6621253490447998
1,40,512,300,Adagrad,0.6539509296417236
1,50,16,300,Adagrad,0.7384195923805237
1,50,32,300,Adagrad,0.7070844769477844
1,50,64,300,Adagrad,0.7138964533805847
1,50,128,300,Adagrad,0.6416893601417542
1,50,256,300,Adagrad,0.6975476741790771
1,50,512,300,Adagrad,0.7574931979179382
1,60,16,300,Adagrad,0.7861035466194153
1,60,32,300,Adagrad,0.776566743850708
1,60,64,300,Adagrad,0.7643051743507385
1,60,128,300,Adagrad,0.636239767074585
1,60,256,300,Adagrad,0.5408719182014465
1,60,512,300,Adagrad,0.720708429813385
1,70,16,300,Adagrad,0.7329699993133545
1,70,32,300,Adagrad,0.7615804076194763
1,70,64,300,Adagrad,0.7561308145523071
1,70,128,300,Adagrad,0.6934604644775391
1,70,256,300,Adagrad,0.6498637795448303
1,70,512,300,Adagrad,0.6594005227088928
1,80,16,300,Adagrad,0.7411444187164307
1,80,32,300,Adagrad,0.7316076159477234
1,80,64,300,Adagrad,0.6880108714103699
1,80,128,300,Adagrad,0.6267030239105225
1,80,256,300,Adagrad,0.5204359889030457
1,80,512,300,Adagrad,0.6771117448806763
1,90,16,300,Adagrad,0.7683923840522766
1,90,32,300,Adagrad,0.7261580228805542
1,90,64,300,Adagrad,0.7425068020820618
1,90,128,300,Adagrad,0.7356948256492615
1,90,256,300,Adagrad,0.747956395149231
1,90,512,300,Adagrad,0.7452316284179688
1,100,16,300,Adagrad,0.7888283133506775
1,100,32,300,Adagrad,0.7711171507835388
1,100,64,300,Adagrad,0.7029972672462463
1,100,128,300,Adagrad,0.7425068020820618
1,100,256,300,Adagrad,0.7411444187164307
1,100,512,300,Adagrad,0.7220708727836609
2,30,16,300,Adagrad,0.720708429813385
2,30,32,300,Adagrad,0.7588555812835693
2,30,64,300,Adagrad,0.7588555812835693
2,30,128,300,Adagrad,0.5449591279029846
2,30,256,300,Adagrad,0.7329699993133545
2,30,512,300,Adagrad,0.6008174419403076
2,40,16,300,Adagrad,0.7588555812835693
2,40,32,300,Adagrad,0.7547683715820312
2,40,64,300,Adagrad,0.7193460464477539
2,40,128,300,Adagrad,0.7370572090148926
2,40,256,300,Adagrad,0.7084468603134155
2,40,512,300,Adagrad,0.7275204062461853
2,50,16,300,Adagrad,0.7534059882164001
2,50,32,300,Adagrad,0.7275204062461853
2,50,64,300,Adagrad,0.692098081111908
2,50,128,300,Adagrad,0.7138964533805847
2,50,256,300,Adagrad,0.7370572090148926
2,50,512,300,Adagrad,0.7397820353507996
2,60,16,300,Adagrad,0.7370572090148926
2,60,32,300,Adagrad,0.7561308145523071
2,60,64,300,Adagrad,0.7534059882164001
2,60,128,300,Adagrad,0.7302452325820923
2,60,256,300,Adagrad,0.7043596506118774
2,60,512,300,Adagrad,0.720708429813385
2,70,16,300,Adagrad,0.7465940117835999
2,70,32,300,Adagrad,0.7397820353507996
2,70,64,300,Adagrad,0.747956395149231
2,70,128,300,Adagrad,0.752043604850769
2,70,256,300,Adagrad,0.7343324422836304
2,70,512,300,Adagrad,0.7247956395149231
2,80,16,300,Adagrad,0.7683923840522766
2,80,32,300,Adagrad,0.7602179646492004
2,80,64,300,Adagrad,0.7615804076194763
2,80,128,300,Adagrad,0.7425068020820618
2,80,256,300,Adagrad,0.7615804076194763
2,80,512,300,Adagrad,0.7247956395149231
2,90,16,300,Adagrad,0.7493187785148621
2,90,32,300,Adagrad,0.7629427909851074
2,90,64,300,Adagrad,0.7411444187164307
2,90,128,300,Adagrad,0.747956395149231
2,90,256,300,Adagrad,0.7602179646492004
2,90,512,300,Adagrad,0.7411444187164307
2,100,16,300,Adagrad,0.7833787202835083
2,100,32,300,Adagrad,0.7547683715820312
2,100,64,300,Adagrad,0.7656675577163696
2,100,128,300,Adagrad,0.7220708727836609
2,100,256,300,Adagrad,0.7615804076194763
2,100,512,300,Adagrad,0.7356948256492615
3,30,16,300,Adagrad,0.7465940117835999
3,30,32,300,Adagrad,0.7138964533805847
3,30,64,300,Adagrad,0.7179836630821228
3,30,128,300,Adagrad,0.7193460464477539
3,30,256,300,Adagrad,0.7002725005149841
3,30,512,300,Adagrad,0.7411444187164307
3,40,16,300,Adagrad,0.7302452325820923
3,40,32,300,Adagrad,0.7316076159477234
3,40,64,300,Adagrad,0.723433256149292
3,40,128,300,Adagrad,0.7356948256492615
3,40,256,300,Adagrad,0.752043604850769
3,40,512,300,Adagrad,0.7002725005149841
3,50,16,300,Adagrad,0.7643051743507385
3,50,32,300,Adagrad,0.720708429813385
3,50,64,300,Adagrad,0.7452316284179688
3,50,128,300,Adagrad,0.7125340700149536
3,50,256,300,Adagrad,0.747956395149231
3,50,512,300,Adagrad,0.7288828492164612
3,60,16,300,Adagrad,0.7302452325820923
3,60,32,300,Adagrad,0.7506812214851379
3,60,64,300,Adagrad,0.7179836630821228
3,60,128,300,Adagrad,0.7547683715820312
3,60,256,300,Adagrad,0.7397820353507996
3,60,512,300,Adagrad,0.7452316284179688
3,70,16,300,Adagrad,0.7343324422836304
3,70,32,300,Adagrad,0.7316076159477234
3,70,64,300,Adagrad,0.7343324422836304
3,70,128,300,Adagrad,0.7261580228805542
3,70,256,300,Adagrad,0.7670300006866455
3,70,512,300,Adagrad,0.7179836630821228
3,80,16,300,Adagrad,0.7452316284179688
3,80,32,300,Adagrad,0.7329699993133545
3,80,64,300,Adagrad,0.7724795937538147
3,80,128,300,Adagrad,0.7029972672462463
3,80,256,300,Adagrad,0.7138964533805847
3,80,512,300,Adagrad,0.7247956395149231
3,90,16,300,Adagrad,0.7779291272163391
3,90,32,300,Adagrad,0.7343324422836304
3,90,64,300,Adagrad,0.7166212797164917
3,90,128,300,Adagrad,0.7247956395149231
3,90,256,300,Adagrad,0.7465940117835999
3,90,512,300,Adagrad,0.7370572090148926
3,100,16,300,Adagrad,0.7493187785148621
3,100,32,300,Adagrad,0.7493187785148621
3,100,64,300,Adagrad,0.7547683715820312
3,100,128,300,Adagrad,0.7288828492164612
3,100,256,300,Adagrad,0.7329699993133545
3,100,512,300,Adagrad,0.7302452325820923
1,30,16,400,Adagrad,0.7275204062461853
1,30,32,400,Adagrad,0.6975476741790771
1,30,64,400,Adagrad,0.7002725005149841
1,30,128,400,Adagrad,0.6553133726119995
1,30,256,400,Adagrad,0.6212534308433533
1,30,512,400,Adagrad,0.6771117448806763
1,40,16,400,Adagrad,0.7384195923805237
1,40,32,400,Adagrad,0.6907356977462769
1,40,64,400,Adagrad,0.6757493019104004
1,40,128,400,Adagrad,0.7057220935821533
1,40,256,400,Adagrad,0.5858310461044312
1,40,512,400,Adagrad,0.290190726518631
1,50,16,400,Adagrad,0.7588555812835693
1,50,32,400,Adagrad,0.7179836630821228
1,50,64,400,Adagrad,0.667574942111969
1,50,128,400,Adagrad,0.6757493019104004
1,50,256,400,Adagrad,0.6321526169776917
1,50,512,400,Adagrad,0.6498637795448303
1,60,16,400,Adagrad,0.7547683715820312
1,60,32,400,Adagrad,0.7602179646492004
1,60,64,400,Adagrad,0.6757493019104004
1,60,128,400,Adagrad,0.6934604644775391
1,60,256,400,Adagrad,0.7057220935821533
1,60,512,400,Adagrad,0.4918256103992462
1,70,16,400,Adagrad,0.7574931979179382
1,70,32,400,Adagrad,0.7738419771194458
1,70,64,400,Adagrad,0.7656675577163696
1,70,128,400,Adagrad,0.6893733143806458
1,70,256,400,Adagrad,0.7425068020820618
1,70,512,400,Adagrad,0.6335150003433228
1,80,16,400,Adagrad,0.7384195923805237
1,80,32,400,Adagrad,0.747956395149231
1,80,64,400,Adagrad,0.7833787202835083
1,80,128,400,Adagrad,0.747956395149231
1,80,256,400,Adagrad,0.7493187785148621
1,80,512,400,Adagrad,0.720708429813385
1,90,16,400,Adagrad,0.7806539535522461
1,90,32,400,Adagrad,0.7493187785148621
1,90,64,400,Adagrad,0.7247956395149231
1,90,128,400,Adagrad,0.7043596506118774
1,90,256,400,Adagrad,0.720708429813385
1,90,512,400,Adagrad,0.6253405809402466
1,100,16,400,Adagrad,0.7670300006866455
1,100,32,400,Adagrad,0.7356948256492615
1,100,64,400,Adagrad,0.7329699993133545
1,100,128,400,Adagrad,0.7166212797164917
1,100,256,400,Adagrad,0.7166212797164917
1,100,512,400,Adagrad,0.6158038377761841
2,30,16,400,Adagrad,0.7261580228805542
2,30,32,400,Adagrad,0.7452316284179688
2,30,64,400,Adagrad,0.7043596506118774
2,30,128,400,Adagrad,0.7302452325820923
2,30,256,400,Adagrad,0.6512261629104614
2,30,512,400,Adagrad,0.6321526169776917
2,40,16,400,Adagrad,0.7547683715820312
2,40,32,400,Adagrad,0.7752043604850769
2,40,64,400,Adagrad,0.7084468603134155
2,40,128,400,Adagrad,0.7302452325820923
2,40,256,400,Adagrad,0.6989100575447083
2,40,512,400,Adagrad,0.7602179646492004
2,50,16,400,Adagrad,0.7615804076194763
2,50,32,400,Adagrad,0.7125340700149536
2,50,64,400,Adagrad,0.7438691854476929
2,50,128,400,Adagrad,0.7452316284179688
2,50,256,400,Adagrad,0.7370572090148926
2,50,512,400,Adagrad,0.7193460464477539
2,60,16,400,Adagrad,0.7506812214851379
2,60,32,400,Adagrad,0.7329699993133545
2,60,64,400,Adagrad,0.7656675577163696
2,60,128,400,Adagrad,0.7356948256492615
2,60,256,400,Adagrad,0.7179836630821228
2,60,512,400,Adagrad,0.7193460464477539
2,70,16,400,Adagrad,0.7397820353507996
2,70,32,400,Adagrad,0.7425068020820618
2,70,64,400,Adagrad,0.7275204062461853
2,70,128,400,Adagrad,0.7166212797164917
2,70,256,400,Adagrad,0.7370572090148926
2,70,512,400,Adagrad,0.7411444187164307
2,80,16,400,Adagrad,0.7465940117835999
2,80,32,400,Adagrad,0.7288828492164612
2,80,64,400,Adagrad,0.7465940117835999
2,80,128,400,Adagrad,0.7384195923805237
2,80,256,400,Adagrad,0.7425068020820618
2,80,512,400,Adagrad,0.7425068020820618
2,90,16,400,Adagrad,0.7425068020820618
2,90,32,400,Adagrad,0.7670300006866455
2,90,64,400,Adagrad,0.7356948256492615
2,90,128,400,Adagrad,0.7452316284179688
2,90,256,400,Adagrad,0.7220708727836609
2,90,512,400,Adagrad,0.7506812214851379
2,100,16,400,Adagrad,0.7847411632537842
2,100,32,400,Adagrad,0.7329699993133545
2,100,64,400,Adagrad,0.7452316284179688
2,100,128,400,Adagrad,0.7465940117835999
2,100,256,400,Adagrad,0.7261580228805542
2,100,512,400,Adagrad,0.7561308145523071
3,30,16,400,Adagrad,0.7275204062461853
3,30,32,400,Adagrad,0.7370572090148926
3,30,64,400,Adagrad,0.7588555812835693
3,30,128,400,Adagrad,0.7316076159477234
3,30,256,400,Adagrad,0.6689373254776001
3,30,512,400,Adagrad,0.7043596506118774
3,40,16,400,Adagrad,0.7425068020820618
3,40,32,400,Adagrad,0.7247956395149231
3,40,64,400,Adagrad,0.723433256149292
3,40,128,400,Adagrad,0.7384195923805237
3,40,256,400,Adagrad,0.7452316284179688
3,40,512,400,Adagrad,0.7452316284179688
3,50,16,400,Adagrad,0.7547683715820312
3,50,32,400,Adagrad,0.7465940117835999
3,50,64,400,Adagrad,0.7506812214851379
3,50,128,400,Adagrad,0.7506812214851379
3,50,256,400,Adagrad,0.7534059882164001
3,50,512,400,Adagrad,0.7643051743507385
3,60,16,400,Adagrad,0.7588555812835693
3,60,32,400,Adagrad,0.7574931979179382
3,60,64,400,Adagrad,0.7643051743507385
3,60,128,400,Adagrad,0.747956395149231
3,60,256,400,Adagrad,0.7411444187164307
3,60,512,400,Adagrad,0.7670300006866455
3,70,16,400,Adagrad,0.7384195923805237
3,70,32,400,Adagrad,0.7561308145523071
3,70,64,400,Adagrad,0.7465940117835999
3,70,128,400,Adagrad,0.7506812214851379
3,70,256,400,Adagrad,0.7370572090148926
3,70,512,400,Adagrad,0.7465940117835999
3,80,16,400,Adagrad,0.7275204062461853
3,80,32,400,Adagrad,0.7247956395149231
3,80,64,400,Adagrad,0.7384195923805237
3,80,128,400,Adagrad,0.7057220935821533
3,80,256,400,Adagrad,0.7343324422836304
3,80,512,400,Adagrad,0.7574931979179382
3,90,16,400,Adagrad,0.7397820353507996
3,90,32,400,Adagrad,0.7506812214851379
3,90,64,400,Adagrad,0.7534059882164001
3,90,128,400,Adagrad,0.7465940117835999
3,90,256,400,Adagrad,0.7220708727836609
3,90,512,400,Adagrad,0.747956395149231
3,100,16,400,Adagrad,0.7670300006866455
3,100,32,400,Adagrad,0.7465940117835999
3,100,64,400,Adagrad,0.7302452325820923
3,100,128,400,Adagrad,0.779291570186615
3,100,256,400,Adagrad,0.7465940117835999
3,100,512,400,Adagrad,0.7370572090148926
1,30,16,500,Adagrad,0.7179836630821228
1,30,32,500,Adagrad,0.7138964533805847
1,30,64,500,Adagrad,0.6893733143806458
1,30,128,500,Adagrad,0.5381471514701843
1,30,256,500,Adagrad,0.7288828492164612
1,30,512,500,Adagrad,0.4346049129962921
1,40,16,500,Adagrad,0.7220708727836609
1,40,32,500,Adagrad,0.7615804076194763
1,40,64,500,Adagrad,0.6757493019104004
1,40,128,500,Adagrad,0.6880108714103699
1,40,256,500,Adagrad,0.5340599417686462
1,40,512,500,Adagrad,0.7493187785148621
1,50,16,500,Adagrad,0.7261580228805542
1,50,32,500,Adagrad,0.7016348838806152
1,50,64,500,Adagrad,0.6880108714103699
1,50,128,500,Adagrad,0.7247956395149231
1,50,256,500,Adagrad,0.6307901740074158
1,50,512,500,Adagrad,0.6321526169776917
1,60,16,500,Adagrad,0.7615804076194763
1,60,32,500,Adagrad,0.7629427909851074
1,60,64,500,Adagrad,0.7833787202835083
1,60,128,500,Adagrad,0.7697547674179077
1,60,256,500,Adagrad,0.6035422086715698
1,60,512,500,Adagrad,0.583106279373169
1,70,16,500,Adagrad,0.7615804076194763
1,70,32,500,Adagrad,0.7261580228805542
1,70,64,500,Adagrad,0.7656675577163696
1,70,128,500,Adagrad,0.7043596506118774
1,70,256,500,Adagrad,0.7043596506118774
1,70,512,500,Adagrad,0.723433256149292
1,80,16,500,Adagrad,0.7861035466194153
1,80,32,500,Adagrad,0.7343324422836304
1,80,64,500,Adagrad,0.7629427909851074
1,80,128,500,Adagrad,0.6784741282463074
1,80,256,500,Adagrad,0.6253405809402466
1,80,512,500,Adagrad,0.7384195923805237
1,90,16,500,Adagrad,0.7711171507835388
1,90,32,500,Adagrad,0.7874659299850464
1,90,64,500,Adagrad,0.7588555812835693
1,90,128,500,Adagrad,0.7588555812835693
1,90,256,500,Adagrad,0.7629427909851074
1,90,512,500,Adagrad,0.7275204062461853
1,100,16,500,Adagrad,0.7888283133506775
1,100,32,500,Adagrad,0.7356948256492615
1,100,64,500,Adagrad,0.7915531396865845
1,100,128,500,Adagrad,0.7506812214851379
1,100,256,500,Adagrad,0.7724795937538147
1,100,512,500,Adagrad,0.752043604850769
2,30,16,500,Adagrad,0.7425068020820618
2,30,32,500,Adagrad,0.7288828492164612
2,30,64,500,Adagrad,0.723433256149292
2,30,128,500,Adagrad,0.7670300006866455
2,30,256,500,Adagrad,0.7098092436790466
2,30,512,500,Adagrad,0.667574942111969
2,40,16,500,Adagrad,0.6989100575447083
2,40,32,500,Adagrad,0.803814709186554
2,40,64,500,Adagrad,0.776566743850708
2,40,128,500,Adagrad,0.7493187785148621
2,40,256,500,Adagrad,0.7179836630821228
2,40,512,500,Adagrad,0.7329699993133545
2,50,16,500,Adagrad,0.7261580228805542
2,50,32,500,Adagrad,0.7316076159477234
2,50,64,500,Adagrad,0.7220708727836609
2,50,128,500,Adagrad,0.7411444187164307
2,50,256,500,Adagrad,0.723433256149292
2,50,512,500,Adagrad,0.7070844769477844
2,60,16,500,Adagrad,0.779291570186615
2,60,32,500,Adagrad,0.7316076159477234
2,60,64,500,Adagrad,0.7397820353507996
2,60,128,500,Adagrad,0.7615804076194763
2,60,256,500,Adagrad,0.747956395149231
2,60,512,500,Adagrad,0.7615804076194763
2,70,16,500,Adagrad,0.7574931979179382
2,70,32,500,Adagrad,0.7602179646492004
2,70,64,500,Adagrad,0.752043604850769
2,70,128,500,Adagrad,0.7316076159477234
2,70,256,500,Adagrad,0.696185290813446
2,70,512,500,Adagrad,0.7220708727836609
2,80,16,500,Adagrad,0.7711171507835388
2,80,32,500,Adagrad,0.7275204062461853
2,80,64,500,Adagrad,0.7452316284179688
2,80,128,500,Adagrad,0.7493187785148621
2,80,256,500,Adagrad,0.7411444187164307
2,80,512,500,Adagrad,0.7506812214851379
2,90,16,500,Adagrad,0.7656675577163696
2,90,32,500,Adagrad,0.7574931979179382
2,90,64,500,Adagrad,0.7329699993133545
2,90,128,500,Adagrad,0.7220708727836609
2,90,256,500,Adagrad,0.7465940117835999
2,90,512,500,Adagrad,0.7356948256492615
2,100,16,500,Adagrad,0.7738419771194458
2,100,32,500,Adagrad,0.7452316284179688
2,100,64,500,Adagrad,0.7397820353507996
2,100,128,500,Adagrad,0.752043604850769
2,100,256,500,Adagrad,0.7384195923805237
2,100,512,500,Adagrad,0.7411444187164307
3,30,16,500,Adagrad,0.7833787202835083
3,30,32,500,Adagrad,0.692098081111908
3,30,64,500,Adagrad,0.723433256149292
3,30,128,500,Adagrad,0.7329699993133545
3,30,256,500,Adagrad,0.7643051743507385
3,30,512,500,Adagrad,0.7166212797164917
3,40,16,500,Adagrad,0.7534059882164001
3,40,32,500,Adagrad,0.7411444187164307
3,40,64,500,Adagrad,0.752043604850769
3,40,128,500,Adagrad,0.7125340700149536
3,40,256,500,Adagrad,0.7166212797164917
3,40,512,500,Adagrad,0.7247956395149231
3,50,16,500,Adagrad,0.7697547674179077
3,50,32,500,Adagrad,0.7629427909851074
3,50,64,500,Adagrad,0.7193460464477539
3,50,128,500,Adagrad,0.7356948256492615
3,50,256,500,Adagrad,0.7316076159477234
3,50,512,500,Adagrad,0.7247956395149231
3,60,16,500,Adagrad,0.752043604850769
3,60,32,500,Adagrad,0.7724795937538147
3,60,64,500,Adagrad,0.7534059882164001
3,60,128,500,Adagrad,0.7465940117835999
3,60,256,500,Adagrad,0.7411444187164307
3,60,512,500,Adagrad,0.7493187785148621
3,70,16,500,Adagrad,0.7425068020820618
3,70,32,500,Adagrad,0.7438691854476929
3,70,64,500,Adagrad,0.7220708727836609
3,70,128,500,Adagrad,0.7506812214851379
3,70,256,500,Adagrad,0.7043596506118774
3,70,512,500,Adagrad,0.7384195923805237
3,80,16,500,Adagrad,0.7493187785148621
3,80,32,500,Adagrad,0.7370572090148926
3,80,64,500,Adagrad,0.7602179646492004
3,80,128,500,Adagrad,0.747956395149231
3,80,256,500,Adagrad,0.7384195923805237
3,80,512,500,Adagrad,0.7179836630821228
3,90,16,500,Adagrad,0.7370572090148926
3,90,32,500,Adagrad,0.7438691854476929
3,90,64,500,Adagrad,0.7465940117835999
3,90,128,500,Adagrad,0.7356948256492615
3,90,256,500,Adagrad,0.7670300006866455
3,90,512,500,Adagrad,0.7547683715820312
3,100,16,500,Adagrad,0.7534059882164001
3,100,32,500,Adagrad,0.7629427909851074
3,100,64,500,Adagrad,0.7534059882164001
3,100,128,500,Adagrad,0.7629427909851074
3,100,256,500,Adagrad,0.7343324422836304
3,100,512,500,Adagrad,0.7329699993133545
1,30,16,50,Adadelta,0.4768392443656921
1,30,32,50,Adadelta,0.3937329649925232
1,30,64,50,Adadelta,0.3433242440223694
1,30,128,50,Adadelta,0.5463215112686157
1,30,256,50,Adadelta,0.6539509296417236
1,30,512,50,Adadelta,0.6771117448806763
1,40,16,50,Adadelta,0.4087193608283996
1,40,32,50,Adadelta,0.4536784887313843
1,40,64,50,Adadelta,0.5395095348358154
1,40,128,50,Adadelta,0.5463215112686157
1,40,256,50,Adadelta,0.4536784887313843
1,40,512,50,Adadelta,0.5463215112686157
1,50,16,50,Adadelta,0.5490463376045227
1,50,32,50,Adadelta,0.4536784887313843
1,50,64,50,Adadelta,0.4250681102275848
1,50,128,50,Adadelta,0.5463215112686157
1,50,256,50,Adadelta,0.7084468603134155
1,50,512,50,Adadelta,0.5463215112686157
1,60,16,50,Adadelta,0.524523138999939
1,60,32,50,Adadelta,0.4032697677612304
1,60,64,50,Adadelta,0.4536784887313843
1,60,128,50,Adadelta,0.6880108714103699
1,60,256,50,Adadelta,0.5463215112686157
1,60,512,50,Adadelta,0.5204359889030457
1,70,16,50,Adadelta,0.5013623833656311
1,70,32,50,Adadelta,0.7724795937538147
1,70,64,50,Adadelta,0.4686648547649383
1,70,128,50,Adadelta,0.4931880235671997
1,70,256,50,Adadelta,0.4713896512985229
1,70,512,50,Adadelta,0.3814713954925537
1,80,16,50,Adadelta,0.4536784887313843
1,80,32,50,Adadelta,0.4931880235671997
1,80,64,50,Adadelta,0.5463215112686157
1,80,128,50,Adadelta,0.5340599417686462
1,80,256,50,Adadelta,0.4550408720970154
1,80,512,50,Adadelta,0.4618528485298157
1,90,16,50,Adadelta,0.3351498544216156
1,90,32,50,Adadelta,0.5967302322387695
1,90,64,50,Adadelta,0.4577656686306
1,90,128,50,Adadelta,0.5476838946342468
1,90,256,50,Adadelta,0.5217983722686768
1,90,512,50,Adadelta,0.5463215112686157
1,100,16,50,Adadelta,0.5463215112686157
1,100,32,50,Adadelta,0.6798365116119385
1,100,64,50,Adadelta,0.4536784887313843
1,100,128,50,Adadelta,0.4809264242649078
1,100,256,50,Adadelta,0.5
1,100,512,50,Adadelta,0.5599455237388611
2,30,16,50,Adadelta,0.4686648547649383
2,30,32,50,Adadelta,0.4632152616977691
2,30,64,50,Adadelta,0.524523138999939
2,30,128,50,Adadelta,0.5599455237388611
2,30,256,50,Adadelta,0.6730245351791382
2,30,512,50,Adadelta,0.4536784887313843
2,40,16,50,Adadelta,0.5463215112686157
2,40,32,50,Adadelta,0.4332424998283386
2,40,64,50,Adadelta,0.5463215112686157
2,40,128,50,Adadelta,0.5463215112686157
2,40,256,50,Adadelta,0.4264305233955383
2,40,512,50,Adadelta,0.4686648547649383
2,50,16,50,Adadelta,0.5463215112686157
2,50,32,50,Adadelta,0.5463215112686157
